"EST","DTO","MUN","SECC","date","est.punt","cota.inf","cota.sup"
"21","11","115","1253",2028-11-01,23782.4038889975,23168.9112297191,24395.8965482758
"21","11","115","1253",2028-12-01,23844.3758061364,23229.6445238623,24459.1070884105
"21","11","115","1253",2029-01-01,23906.3477232754,23290.3720486039,24522.3233979468
"21","11","115","1253",2029-02-01,23968.3196404143,23351.093838839,24585.5454419896
"21","11","115","1253",2029-03-01,24030.2915575533,23411.8099293409,24648.7731857656
"21","11","115","1253",2029-04-01,24092.2634746922,23472.5203547588,24712.0065946256
"21","11","115","1253",2029-05-01,24154.2353918312,23533.2251496161,24775.2456340462
"21","11","115","1253",2029-06-01,24216.2073089701,23593.9243483084,24838.4902696318
"21","11","115","1253",2029-07-01,24278.1792261091,23654.6179851019,24901.7404671162
"21","11","115","1253",2029-08-01,24340.151143248,23715.3060941313,24964.9961923647
"21","11","115","1253",2029-09-01,24402.1230603869,23775.9887093986,25028.2574113753
"21","11","115","1253",2029-10-01,24464.0949775259,23836.6658647712,25091.5240902805
"21","11","115","1253",2029-11-01,24526.0668946648,23897.3375939803,25154.7961953494
"21","11","115","1253",2029-12-01,24588.0388118038,23958.0039306193,25218.0736929883
"21","11","115","1253",2030-01-01,24650.0107289427,24018.6649081427,25281.3565497428
"21","11","115","1253",2030-02-01,24711.9826460817,24079.3205598643,25344.644732299
"21","11","115","1253",2030-03-01,24773.9545632206,24139.9709189562,25407.938207485
"21","11","115","1253",2030-04-01,24835.9264803596,24200.6160184472,25471.2369422719
"21","11","115","1253",2030-05-01,24897.8983974985,24261.2558912217,25534.5409037754
"21","11","115","1253",2030-06-01,24959.8703146375,24321.8905700183,25597.8500592566
"21","11","115","1253",2030-07-01,25021.8422317764,24382.5200874292,25661.1643761237
"2","4","4","1293",2020-01-01,23086.7840336135,22145.821349444,24027.7467177829
"2","4","4","1293",2020-02-01,23284.9792847372,22343.2535546112,24226.7050148631
"2","4","4","1293",2020-03-01,23483.1745358609,22540.6688577135,24425.6802140082
"2","4","4","1293",2020-04-01,23681.3697869846,22738.0673006764,24624.6722732928
"2","4","4","1293",2020-05-01,23879.5650381083,22935.4489261882,24823.6811500283
"2","4","4","1293",2020-06-01,24077.760289232,23132.8137776899,25022.706800774
"2","4","4","1293",2020-07-01,24275.9555403557,23330.1618993639,25221.7491813475
"2","4","4","1293",2020-08-01,24474.1507914794,23527.4933361228,25420.8082468359
"2","4","4","1293",2020-09-01,24672.3460426031,23724.8081335987,25619.8839516075
"2","4","4","1293",2020-10-01,24870.5412937268,23922.1063381314,25818.9762493222
"2","4","4","1293",2020-11-01,25068.7365448505,24119.3879967573,26018.0850929437
"2","4","4","1293",2020-12-01,25266.9317959742,24316.6531571978,26217.2104347506
"2","4","4","1293",2021-01-01,25465.1270470979,24513.9018678479,26416.352226348
"2","4","4","1293",2021-02-01,25663.3222982216,24711.134177764,26615.5104186792
"2","4","4","1293",2021-03-01,25861.5175493453,24908.3501366531,26814.6849620375
"2","4","4","1293",2021-04-01,26059.712800469,25105.54979486,27013.875806078
"2","4","4","1293",2021-05-01,26257.9080515927,25302.7332033561,27213.0828998293
"2","4","4","1293",2021-06-01,26456.1033027164,25499.9004137272,27412.3061917057
"2","4","4","1293",2021-07-01,26654.2985538401,25697.0514781613,27611.545629519
"2","4","4","1293",2021-08-01,26852.4938049639,25894.1864494372,27810.8011604905
"2","4","4","1293",2021-09-01,27050.6890560876,26091.3053809117,28010.0727312634
"2","4","4","1293",2021-10-01,27248.8843072113,26288.408326508,28209.3602879145
"2","4","4","1293",2021-11-01,27447.079558335,26485.4953407032,28408.6637759668
"2","4","4","1293",2021-12-01,27645.2748094587,26682.5664785164,28607.983140401
"2","4","4","1293",2022-01-01,27843.4700605824,26879.6217954962,28807.3183256685
"2","4","4","1293",2022-02-01,28041.6653117061,27076.6613477091,29006.6692757031
"2","4","4","1293",2022-03-01,28239.8605628298,27273.6851917263,29206.0359339333
"2","4","4","1293",2022-04-01,28438.0558139535,27470.6933846125,29405.4182432945
"2","4","4","1293",2022-05-01,28636.2510650772,27667.6859839129,29604.8161462415
"2","4","4","1293",2022-06-01,28834.4463162009,27864.6630476416,29804.2295847602
"2","4","4","1293",2022-07-01,29032.6415673246,28061.6246342689,30003.6585003804
"2","4","4","1293",2022-08-01,29230.8368184483,28258.5708027093,30203.1028341873
"2","4","4","1293",2022-09-01,29429.032069572,28455.5016123096,30402.5625268345
"2","4","4","1293",2022-10-01,29627.2273206957,28652.4171228363,30602.0375185552
"2","4","4","1293",2022-11-01,29825.4225718194,28849.3173944637,30801.5277491751
"2","4","4","1293",2022-12-01,30023.6178229431,29046.2024877621,31001.0331581241
"2","4","4","1293",2023-01-01,30221.8130740668,29243.0724636853,31200.5536844484
"2","4","4","1293",2023-02-01,30420.0083251905,29439.9273835589,31400.0892668222
"2","4","4","1293",2023-03-01,30618.2035763143,29636.7673090682,31599.6398435603
"2","4","4","1293",2023-04-01,30816.398827438,29833.5923022467,31799.2053526293
"2","4","4","1293",2023-05-01,31014.5940785617,30030.4024254636,31998.7857316598
"2","4","4","1293",2023-06-01,31212.7893296854,30227.1977414126,32198.3809179581
"2","4","4","1293",2023-07-01,31410.9845808091,30423.9783131002,32397.9908485179
"2","4","4","1293",2023-08-01,31609.1798319328,30620.7442038336,32597.6154600319
"2","4","4","1293",2023-09-01,31807.3750830565,30817.4954772096,32797.2546889033
"2","4","4","1293",2023-10-01,32005.5703341802,31014.2321971029,32996.9084712575
"2","4","4","1293",2023-11-01,32203.7655853039,31210.9544276546,33196.5767429532
"2","4","4","1293",2023-12-01,32401.9608364276,31407.6622332613,33396.2594395939
"2","4","4","1293",2024-01-01,32600.1560875513,31604.3556785633,33595.9564965393
"2","4","4","1293",2024-02-01,32798.351338675,31801.0348284339,33795.6678489161
"2","4","4","1293",2024-03-01,32996.5465897987,31997.6997479682,33995.3934316293
"2","4","4","1293",2024-04-01,33194.7418409224,32194.3505024719,34195.1331793729
"2","4","4","1293",2024-05-01,33392.9370920461,32390.9871574509,34394.8870266414
"2","4","4","1293",2024-06-01,33591.1323431698,32587.6097786001,34594.6549077395
"2","4","4","1293",2024-07-01,33789.3275942935,32784.2184317931,34794.436756794
"2","4","4","1293",2024-08-01,33987.5228454172,32980.8131830713,34994.2325077632
"2","4","4","1293",2024-09-01,34185.7180965409,33177.3940986337,35194.0420944482
"2","4","4","1293",2024-10-01,34383.9133476647,33373.9612448265,35393.8654505028
"2","4","4","1293",2024-11-01,34582.1085987884,33570.5146881328,35593.7025094439
"2","4","4","1293",2024-12-01,34780.3038499121,33767.0544951626,35793.5532046615
"2","4","4","1293",2025-01-01,34978.4991010358,33963.5807326427,35993.4174694288
"2","4","4","1293",2025-02-01,35176.6943521595,34160.093467407,36193.295236912
"2","4","4","1293",2025-03-01,35374.8896032832,34356.5927663863,36393.18644018
"2","4","4","1293",2025-04-01,35573.0848544069,34553.0786965994,36593.0910122144
"2","4","4","1293",2025-05-01,35771.2801055306,34749.5513251427,36793.0088859185
"2","4","4","1293",2025-06-01,35969.4753566543,34946.0107191815,36992.9399941271
"2","4","4","1293",2025-07-01,36167.670607778,35142.4569459405,37192.8842696155
"2","4","4","1293",2025-08-01,36365.8658589017,35338.8900726945,37392.8416451089
"2","4","4","1293",2025-09-01,36564.0611100254,35535.3101667597,37592.8120532911
"2","4","4","1293",2025-10-01,36762.2563611491,35731.7172954845,37792.7954268137
"2","4","4","1293",2025-11-01,36960.4516122728,35928.111526241,37992.7916983046
"2","4","4","1293",2025-12-01,37158.6468633965,36124.4929264161,38192.8008003769
"2","4","4","1293",2026-01-01,37356.8421145202,36320.8615634032,38392.8226656372
"2","4","4","1293",2026-02-01,37555.0373656439,36517.217504594,38592.8572266939
"2","4","4","1293",2026-03-01,37753.2326167676,36713.5608173696,38792.9044161657
"2","4","4","1293",2026-04-01,37951.4278678913,36909.8915690933,38992.9641666894
"2","4","4","1293",2026-05-01,38149.6231190151,37106.209827102,39193.0364109281
"2","4","4","1293",2026-06-01,38347.8183701388,37302.5156586985,39393.121081579
"2","4","4","1293",2026-07-01,38546.0136212625,37498.8091311439,39593.2181113811
"2","4","4","1293",2026-08-01,38744.2088723862,37695.0903116499,39793.3274331224
"2","4","4","1293",2026-09-01,38942.4041235099,37891.3592673716,39993.4489796481
"2","4","4","1293",2026-10-01,39140.5993746336,38087.6160654,40193.5826838672
"2","4","4","1293",2026-11-01,39338.7946257573,38283.8607727546,40393.72847876
"2","4","4","1293",2026-12-01,39536.989876881,38480.093456377,40593.886297385
"2","4","4","1293",2027-01-01,39735.1851280047,38676.3141831233,40794.0560728861
"2","4","4","1293",2027-02-01,39933.3803791284,38872.523019758,40994.2377384988
"2","4","4","1293",2027-03-01,40131.5756302521,39068.7200329468,41194.4312275574
"2","4","4","1293",2027-04-01,40329.7708813758,39264.9052892503,41394.6364735013
"2","4","4","1293",2027-05-01,40527.9661324995,39461.0788551178,41594.8534098812
"2","4","4","1293",2027-06-01,40726.1613836232,39657.2407968809,41795.0819703656
"2","4","4","1293",2027-07-01,40924.3566347469,39853.3911807472,41995.3220887467
"2","4","4","1293",2027-08-01,41122.5518858706,40049.5300727946,42195.5736989466
"2","4","4","1293",2027-09-01,41320.7471369943,40245.6575389657,42395.836735023
"2","4","4","1293",2027-10-01,41518.942388118,40441.7736450613,42596.1111311748
"2","4","4","1293",2027-11-01,41717.1376392417,40637.8784567354,42796.3968217481
"2","4","4","1293",2027-12-01,41915.3328903655,40833.9720394898,42996.6937412411
"2","4","4","1293",2028-01-01,42113.5281414892,41030.0544586683,43197.00182431
"2","4","4","1293",2028-02-01,42311.7233926129,41226.1257794518,43397.3210057739
"2","4","4","1293",2028-03-01,42509.9186437366,41422.1860668533,43597.6512206198
"2","4","4","1293",2028-04-01,42708.1138948603,41618.2353857127,43797.9924040079
"2","4","4","1293",2028-05-01,42906.309145984,41814.2738006919,43998.344491276
"2","4","4","1293",2028-06-01,43104.5043971077,42010.3013762706,44198.7074179448
"2","4","4","1293",2028-07-01,43302.6996482314,42206.3181767409,44399.0811197218
"2","4","4","1293",2028-08-01,43500.8948993551,42402.3242662037,44599.4655325065
"2","4","4","1293",2028-09-01,43699.0901504788,42598.3197085635,44799.8605923941
"2","4","4","1293",2028-10-01,43897.2854016025,42794.3045675248,45000.2662356802
"2","4","4","1293",2028-11-01,44095.4806527262,42990.2789065877,45200.6823988647
"2","4","4","1293",2028-12-01,44293.6759038499,43186.2427890438,45401.109018656
"2","4","4","1293",2029-01-01,44491.8711549736,43382.1962779726,45601.5460319746
"2","4","4","1293",2029-02-01,44690.0664060973,43578.1394362374,45801.9933759573
"2","4","4","1293",2029-03-01,44888.261657221,43774.0723264818,46002.4509879603
"2","4","4","1293",2029-04-01,45086.4569083447,43969.9950111261,46202.9188055634
"2","4","4","1293",2029-05-01,45284.6521594684,44165.9075523639,46403.396766573
"2","4","4","1293",2029-06-01,45482.8474105921,44361.8100121586,46603.8848090257
"2","4","4","1293",2029-07-01,45681.0426617159,44557.7024522404,46804.3828711913
"2","4","4","1293",2029-08-01,45879.2379128396,44753.5849341029,47004.8908915762
"2","4","4","1293",2029-09-01,46077.4331639633,44949.4575190003,47205.4088089262
"2","4","4","1293",2029-10-01,46275.628415087,45145.3202679443,47405.9365622296
"2","4","4","1293",2029-11-01,46473.8236662107,45341.1732417013,47606.47409072
"2","4","4","1293",2029-12-01,46672.0189173344,45537.0165007899,47807.0213338789
"2","4","4","1293",2030-01-01,46870.2141684581,45732.8501054778,48007.5782314384
"2","4","4","1293",2030-02-01,47068.4094195818,45928.6741157796,48208.144723384
"2","4","4","1293",2030-03-01,47266.6046707055,46124.4885914546,48408.7207499564
"2","4","4","1293",2030-04-01,47464.7999218292,46320.2935920037,48609.3062516547
"2","4","4","1293",2030-05-01,47662.9951729529,46516.089176668,48809.9011692378
"2","4","4","1293",2030-06-01,47861.1904240766,46711.875404426,49010.5054437272
"2","4","4","1293",2030-07-01,48059.3856752003,46907.6523339917,49211.1190164089
"2","4","4","1421",2020-01-01,19023.3714285714,18144.3192871769,19902.423569966
"2","4","4","1421",2020-02-01,19178.9899159664,18299.2249331453,20058.7548987875
"2","4","4","1421",2020-03-01,19334.6084033613,18454.1147891186,20215.1020176041
"2","4","4","1421",2020-04-01,19490.2268907563,18608.9888942634,20371.4648872492
"2","4","4","1421",2020-05-01,19645.8453781513,18763.8472884598,20527.8434678428
"2","4","4","1421",2020-06-01,19801.4638655462,18918.6900122902,20684.2377188022
"2","4","4","1421",2020-07-01,19957.0823529412,19073.5171070302,20840.6475988521
"2","4","4","1421",2020-08-01,20112.7008403361,19228.3286146375,20997.0730660348
"2","4","4","1421",2020-09-01,20268.3193277311,19383.1245777416,21153.5140777206
"2","4","4","1421",2020-10-01,20423.937815126,19537.9050396335,21309.9705906186
"2","4","4","1421",2020-11-01,20579.556302521,19692.6700442548,21466.4425607872
"2","4","4","1421",2020-12-01,20735.174789916,19847.4196361872,21622.9299436447
"2","4","4","1421",2021-01-01,20890.7932773109,20002.1538606413,21779.4326939805
"2","4","4","1421",2021-02-01,21046.4117647059,20156.8727634462,21935.9507659656
"2","4","4","1421",2021-03-01,21202.0302521008,20311.5763910381,22092.4841131635
"2","4","4","1421",2021-04-01,21357.6487394958,20466.2647904496,22249.032688542
"2","4","4","1421",2021-05-01,21513.2672268908,20620.9380092983,22405.5964444832
"2","4","4","1421",2021-06-01,21668.8857142857,20775.5960957759,22562.1753327955
"2","4","4","1421",2021-07-01,21824.5042016807,20930.2390986369,22718.7693047245
"2","4","4","1421",2021-08-01,21980.1226890756,21084.8670671873,22875.378310964
"2","4","4","1421",2021-09-01,22135.7411764706,21239.4800512734,23032.0023016678
"2","4","4","1421",2021-10-01,22291.3596638655,21394.0781012704,23188.6412264607
"2","4","4","1421",2021-11-01,22446.9781512605,21548.6612680713,23345.2950344497
"2","4","4","1421",2021-12-01,22602.5966386555,21703.2296030751,23501.9636742358
"2","4","4","1421",2022-01-01,22758.2151260504,21857.7831581757,23658.6470939252
"2","4","4","1421",2022-02-01,22913.8336134454,22012.3219857504,23815.3452411404
"2","4","4","1421",2022-03-01,23069.4521008403,22166.8461386487,23972.058063032
"2","4","4","1421",2022-04-01,23225.0705882353,22321.3556701804,24128.7855062902
"2","4","4","1421",2022-05-01,23380.6890756303,22475.8506341048,24285.5275171557
"2","4","4","1421",2022-06-01,23536.3075630252,22630.3310846188,24442.2840414316
"2","4","4","1421",2022-07-01,23691.9260504202,22784.7970763456,24599.0550244947
"2","4","4","1421",2022-08-01,23847.5445378151,22939.2486643237,24755.8404113066
"2","4","4","1421",2022-09-01,24003.1630252101,23093.6859039949,24912.6401464253
"2","4","4","1421",2022-10-01,24158.781512605,23248.1088511934,25069.4541740167
"2","4","4","1421",2022-11-01,24314.4,23402.5175621345,25226.2824378655
"2","4","4","1421",2022-12-01,24470.018487395,23556.9120934032,25383.1248813867
"2","4","4","1421",2023-01-01,24625.6369747899,23711.2925019428,25539.981447637
"2","4","4","1421",2023-02-01,24781.2554621849,23865.658845044,25696.8520793257
"2","4","4","1421",2023-03-01,24936.8739495798,24020.0111803337,25853.736718826
"2","4","4","1421",2023-04-01,25092.4924369748,24174.3495657636,26010.635308186
"2","4","4","1421",2023-05-01,25248.1109243697,24328.6740595995,26167.54778914
"2","4","4","1421",2023-06-01,25403.7294117647,24482.9847204103,26324.4741031191
"2","4","4","1421",2023-07-01,25559.3478991597,24637.2816070567,26481.4141912626
"2","4","4","1421",2023-08-01,25714.9663865546,24791.5647786809,26638.3679944283
"2","4","4","1421",2023-09-01,25870.5848739496,24945.8342946952,26795.335453204
"2","4","4","1421",2023-10-01,26026.2033613445,25100.0902147716,26952.3165079175
"2","4","4","1421",2023-11-01,26181.8218487395,25254.3325988312,27109.3110986478
"2","4","4","1421",2023-12-01,26337.4403361345,25408.5615070335,27266.3191652354
"2","4","4","1421",2024-01-01,26493.0588235294,25562.776999766,27423.3406472929
"2","4","4","1421",2024-02-01,26648.6773109244,25716.9791376335,27580.3754842153
"2","4","4","1421",2024-03-01,26804.2957983193,25871.1679814481,27737.4236151906
"2","4","4","1421",2024-04-01,26959.9142857143,26025.3435922189,27894.4849792097
"2","4","4","1421",2024-05-01,27115.5327731092,26179.5060311418,28051.5595150767
"2","4","4","1421",2024-06-01,27271.1512605042,26333.6553595893,28208.6471614191
"2","4","4","1421",2024-07-01,27426.7697478992,26487.7916391007,28365.7478566976
"2","4","4","1421",2024-08-01,27582.3882352941,26641.9149313725,28522.8615392158
"2","4","4","1421",2024-09-01,27738.0067226891,26796.0252982479,28679.9881471302
"2","4","4","1421",2024-10-01,27893.625210084,26950.122801708,28837.1276184601
"2","4","4","1421",2024-11-01,28049.243697479,27104.2075038616,28994.2798910964
"2","4","4","1421",2024-12-01,28204.8621848739,27258.2794669361,29151.4449028118
"2","4","4","1421",2025-01-01,28360.4806722689,27412.3387532681,29308.6225912697
"2","4","4","1421",2025-02-01,28516.0991596639,27566.385425294,29465.8128940338
"2","4","4","1421",2025-03-01,28671.7176470588,27720.419545541,29623.0157485766
"2","4","4","1421",2025-04-01,28827.3361344538,27874.4411766184,29780.2310922892
"2","4","4","1421",2025-05-01,28982.9546218487,28028.450381208,29937.4588624895
"2","4","4","1421",2025-06-01,29138.5731092437,28182.4472220559,30094.6989964315
"2","4","4","1421",2025-07-01,29294.1915966387,28336.4317619639,30251.9514313134
"2","4","4","1421",2025-08-01,29449.8100840336,28490.4040637804,30409.2161042868
"2","4","4","1421",2025-09-01,29605.4285714286,28644.3641903925,30566.4929524647
"2","4","4","1421",2025-10-01,29761.0470588235,28798.3122047174,30723.7819129297
"2","4","4","1421",2025-11-01,29916.6655462185,28952.2481696945,30881.0829227425
"2","4","4","1421",2025-12-01,30072.2840336134,29106.1721482769,31038.39591895
"2","4","4","1421",2026-01-01,30227.9025210084,29260.0842034241,31195.7208385927
"2","4","4","1421",2026-02-01,30383.5210084034,29413.9843980934,31353.0576187133
"2","4","4","1421",2026-03-01,30539.1394957983,29567.872795233,31510.4061963637
"2","4","4","1421",2026-04-01,30694.7579831933,29721.7494577737,31667.7665086129
"2","4","4","1421",2026-05-01,30850.3764705882,29875.6144486221,31825.1384925544
"2","4","4","1421",2026-06-01,31005.9949579832,30029.4678306528,31982.5220853136
"2","4","4","1421",2026-07-01,31161.6134453782,30183.3096667014,32139.9172240549
"2","4","4","1421",2026-08-01,31317.2319327731,30337.1400195577,32297.3238459886
"2","4","4","1421",2026-09-01,31472.8504201681,30490.958951958,32454.7418883782
"2","4","4","1421",2026-10-01,31628.468907563,30644.7665265791,32612.171288547
"2","4","4","1421",2026-11-01,31784.087394958,30798.5628060311,32769.6119838849
"2","4","4","1421",2026-12-01,31939.7058823529,30952.3478528511,32927.0639118548
"2","4","4","1421",2027-01-01,32095.3243697479,31106.1217294965,33084.5270099993
"2","4","4","1421",2027-02-01,32250.9428571429,31259.8844983389,33242.0012159468
"2","4","4","1421",2027-03-01,32406.5613445378,31413.6362216578,33399.4864674178
"2","4","4","1421",2027-04-01,32562.1798319328,31567.3769616345,33556.982702231
"2","4","4","1421",2027-05-01,32717.7983193277,31721.1067803463,33714.4898583092
"2","4","4","1421",2027-06-01,32873.4168067227,31874.8257397603,33872.0078736851
"2","4","4","1421",2027-07-01,33029.0352941176,32028.5339017281,34029.5366865072
"2","4","4","1421",2027-08-01,33184.6537815126,32182.2313279803,34187.076235045
"2","4","4","1421",2027-09-01,33340.2722689076,32335.9180801203,34344.6264576948
"2","4","4","1421",2027-10-01,33495.8907563025,32489.5942196198,34502.1872929852
"2","4","4","1421",2027-11-01,33651.5092436975,32643.2598078133,34659.7586795817
"2","4","4","1421",2027-12-01,33807.1277310924,32796.9149058925,34817.3405562924
"2","4","4","1421",2028-01-01,33962.7462184874,32950.5595749022,34974.9328620726
"2","4","4","1421",2028-02-01,34118.3647058824,33104.1938757347,35132.53553603
"2","4","4","1421",2028-03-01,34273.9831932773,33257.8178691254,35290.1485174292
"2","4","4","1421",2028-04-01,34429.6016806723,33411.4316156481,35447.7717456964
"2","4","4","1421",2028-05-01,34585.2201680672,33565.0351757103,35605.4051604241
"2","4","4","1421",2028-06-01,34740.8386554622,33718.6286095492,35763.0487013752
"2","4","4","1421",2028-07-01,34896.4571428571,33872.2119772269,35920.7023084874
"2","4","4","1421",2028-08-01,35052.0756302521,34025.7853386267,36078.3659218776
"2","4","4","1421",2028-09-01,35207.6941176471,34179.3487534485,36236.0394818456
"2","4","4","1421",2028-10-01,35363.312605042,34332.9022812055,36393.7229288786
"2","4","4","1421",2028-11-01,35518.931092437,34486.4459812196,36551.4162036543
"2","4","4","1421",2028-12-01,35674.5495798319,34639.9799126184,36709.1192470455
"2","4","4","1421",2029-01-01,35830.1680672269,34793.5041343309,36866.8320001229
"2","4","4","1421",2029-02-01,35985.7865546218,34947.0187050843,37024.5544041594
"2","4","4","1421",2029-03-01,36141.4050420168,35100.5236834007,37182.2864006329
"2","4","4","1421",2029-04-01,36297.0235294118,35254.0191275934,37340.0279312301
"2","4","4","1421",2029-05-01,36452.6420168067,35407.505095764,37497.7789378494
"2","4","4","1421",2029-06-01,36608.2605042017,35560.9816457991,37655.5393626043
"2","4","4","1421",2029-07-01,36763.8789915966,35714.4488353672,37813.3091478261
"2","4","4","1421",2029-08-01,36919.4974789916,35867.906721916,37971.0882360672
"2","4","4","1421",2029-09-01,37075.1159663866,36021.3553626695,38128.8765701036
"2","4","4","1421",2029-10-01,37230.7344537815,36174.7948146252,38286.6740929379
"2","4","4","1421",2029-11-01,37386.3529411765,36328.2251345512,38444.4807478017
"2","4","4","1421",2029-12-01,37541.9714285714,36481.6463789845,38602.2964781584
"2","4","4","1421",2030-01-01,37697.5899159664,36635.0586042273,38760.1212277055
"2","4","4","1421",2030-02-01,37853.2084033613,36788.4618663458,38917.9549403769
"2","4","4","1421",2030-03-01,38008.8268907563,36941.8562211671,39075.7975603455
"2","4","4","1421",2030-04-01,38164.4453781513,37095.2417242776,39233.6490320249
"2","4","4","1421",2030-05-01,38320.0638655462,37248.6184310204,39391.509300072
"2","4","4","1421",2030-06-01,38475.6823529412,37401.9863964936,39549.3783093888
"2","4","4","1421",2030-07-01,38631.3008403361,37555.3456755481,39707.2560051241
"19","12","42","1706",2020-01-01,19646.1806722689,18788.4864544325,20503.8748901053
"19","12","42","1706",2020-02-01,19828.1876099277,18969.7978702434,20686.577349612
"19","12","42","1706",2020-03-01,20010.1945475865,19151.0938797014,20869.2952154716
"19","12","42","1706",2020-04-01,20192.2014852453,19332.3745210215,21052.028449469
"19","12","42","1706",2020-05-01,20374.208422904,19513.6398331148,21234.7770126933
"19","12","42","1706",2020-06-01,20556.2153605628,19694.8898555778,21417.5408655478
"19","12","42","1706",2020-07-01,20738.2222982216,19876.1246286832,21600.31996776
"19","12","42","1706",2020-08-01,20920.2292358804,20057.3441933692,21783.1142783916
"19","12","42","1706",2020-09-01,21102.2361735392,20238.5485912296,21965.9237558488
"19","12","42","1706",2020-10-01,21284.243111198,20419.7378645036,22148.7483578923
"19","12","42","1706",2020-11-01,21466.2500488568,20600.9120560652,22331.5880416483
"19","12","42","1706",2020-12-01,21648.2569865155,20782.0712094128,22514.4427636182
"19","12","42","1706",2021-01-01,21830.2639241743,20963.2153686587,22697.3124796899
"19","12","42","1706",2021-02-01,22012.2708618331,21144.3445785184,22880.1971451478
"19","12","42","1706",2021-03-01,22194.2777994919,21325.4588842999,23063.0967146838
"19","12","42","1706",2021-04-01,22376.2847371507,21506.5583318931,23246.0111424083
"19","12","42","1706",2021-05-01,22558.2916748095,21687.6429677585,23428.9403818604
"19","12","42","1706",2021-06-01,22740.2986124682,21868.7128389171,23611.8843860194
"19","12","42","1706",2021-07-01,22922.305550127,22049.7679929387,23794.8431073153
"19","12","42","1706",2021-08-01,23104.3124877858,22230.8084779315,23977.8164976401
"19","12","42","1706",2021-09-01,23286.3194254446,22411.8343425305,24160.8045083587
"19","12","42","1706",2021-10-01,23468.3263631034,22592.8456358872,24343.8070903196
"19","12","42","1706",2021-11-01,23650.3333007622,22773.8424076578,24526.8241938665
"19","12","42","1706",2021-12-01,23832.340238421,22954.8247079927,24709.8557688492
"19","12","42","1706",2022-01-01,24014.3471760797,23135.7925875248,24892.9017646347
"19","12","42","1706",2022-02-01,24196.3541137385,23316.746097359,25075.9621301181
"19","12","42","1706",2022-03-01,24378.3610513973,23497.6852890605,25259.0368137341
"19","12","42","1706",2022-04-01,24560.3679890561,23678.6102146441,25442.1257634681
"19","12","42","1706",2022-05-01,24742.3749267149,23859.5209265628,25625.228926867
"19","12","42","1706",2022-06-01,24924.3818643737,24040.4174776966,25808.3462510507
"19","12","42","1706",2022-07-01,25106.3888020324,24221.2999213418,25991.477682723
"19","12","42","1706",2022-08-01,25288.3957396912,24402.1683111995,26174.623168183
"19","12","42","1706",2022-09-01,25470.40267735,24583.0227013644,26357.7826533356
"19","12","42","1706",2022-10-01,25652.4096150088,24763.8631463143,26540.9560837033
"19","12","42","1706",2022-11-01,25834.4165526676,24944.6897008986,26724.1434044366
"19","12","42","1706",2022-12-01,26016.4234903264,25125.5024203274,26907.3445603254
"19","12","42","1706",2023-01-01,26198.4304279851,25306.3013601605,27090.5594958098
"19","12","42","1706",2023-02-01,26380.4373656439,25487.0865762966,27273.7881549912
"19","12","42","1706",2023-03-01,26562.4443033027,25667.8581249625,27457.0304816429
"19","12","42","1706",2023-04-01,26744.4512409615,25848.616062702,27640.286419221
"19","12","42","1706",2023-05-01,26926.4581786203,26029.3604463652,27823.5559108754
"19","12","42","1706",2023-06-01,27108.4651162791,26210.0913330978,28006.8388994604
"19","12","42","1706",2023-07-01,27290.4720539379,26390.8087803306,28190.1353275451
"19","12","42","1706",2023-08-01,27472.4789915966,26571.5128457686,28373.4451374247
"19","12","42","1706",2023-09-01,27654.4859292554,26752.2035873808,28556.76827113
"19","12","42","1706",2023-10-01,27836.4928669142,26932.8810633894,28740.1046704391
"19","12","42","1706",2023-11-01,28018.499804573,27113.5453322595,28923.4542768865
"19","12","42","1706",2023-12-01,28200.5067422318,27294.196452689,29106.8170317746
"19","12","42","1706",2024-01-01,28382.5136798906,27474.8344835981,29290.192876183
"19","12","42","1706",2024-02-01,28564.5206175493,27655.4594841192,29473.5817509795
"19","12","42","1706",2024-03-01,28746.5275552081,27836.0715135869,29656.9835968294
"19","12","42","1706",2024-04-01,28928.5344928669,28016.670631528,29840.3983542059
"19","12","42","1706",2024-05-01,29110.5414305257,28197.2568976513,30023.8259634001
"19","12","42","1706",2024-06-01,29292.5483681845,28377.8303718385,30207.2663645305
"19","12","42","1706",2024-07-01,29474.5553058433,28558.3911141336,30390.7194975529
"19","12","42","1706",2024-08-01,29656.5622435021,28738.939184734,30574.1853022701
"19","12","42","1706",2024-09-01,29838.5691811608,28919.4746439804,30757.6637183412
"19","12","42","1706",2024-10-01,30020.5761188196,29099.997552348,30941.1546852913
"19","12","42","1706",2024-11-01,30202.5830564784,29280.5079704365,31124.6581425203
"19","12","42","1706",2024-12-01,30384.5899941372,29461.0059589614,31308.174029313
"19","12","42","1706",2025-01-01,30566.596931796,29641.4915787447,31491.7022848473
"19","12","42","1706",2025-02-01,30748.6038694548,29821.9648907059,31675.2428482036
"19","12","42","1706",2025-03-01,30930.6108071135,30002.425955853,31858.7956583741
"19","12","42","1706",2025-04-01,31112.6177447723,30182.874835274,32042.3606542706
"19","12","42","1706",2025-05-01,31294.6246824311,30363.3115901279,32225.9377747343
"19","12","42","1706",2025-06-01,31476.6316200899,30543.7362816363,32409.5269585435
"19","12","42","1706",2025-07-01,31658.6385577487,30724.1489710749,32593.1281444225
"19","12","42","1706",2025-08-01,31840.6454954075,30904.5497197653,32776.7412710496
